,id,overview,original_title,release_date,popularity,vote_average,vote_count
8052,672582,"While diving in a remote French lake, a couple of YouTubers who specialise in underwater exploration videos discover a house submerged in the deep waters. What was initially a unique finding soon turns into a nightmare when they discover that the house was the scene of atrocious crimes. Trapped, with their oxygen reserves falling dangerously, they realise the worst is yet to come: they are not alone in the house.",The Deep House,2021-06-30,45.323,6.1,839
8053,278774,"Zoey is a talented dancer whose organized life is rudely disrupted when she moves in with her new step-dad and three step-brothers, until she discovers a dog-training app that can get boys to obey her every command. But she soon learns that it isn't the cure-all she had hoped for.",Zapped,2014-06-27,20.046,6.1,570
8054,9545,Tough guy Thomas Beckett is an US soldier working in the Panamanian jungle. His job is to seek out rebels and remove them using his sniper skills. Beckett is notorious for losing his partners on such missions. This time he's accompanied by crack marksman Richard Miller.,Sniper,1993-01-29,22.558,6.1,355
8055,509585,"When terrorists try to seize control of a Berlin-Paris flight, a soft-spoken young American co-pilot struggles to save the lives of the passengers and crew while forging a surprising connection with one of the hijackers.",7500,2019-12-26,14.724,6.1,714
8056,425148,"Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.",Show Dogs,2018-05-18,11.071,6.1,231
8057,299847,A psychoanalyst learns to have an illness and as a consequence he decides to quit his job. All his patients get together to find a way to make him feel better.,Confusi e felici,2014-10-30,5.816,6.1,332
8058,47971,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",xXx: Return of Xander Cage,2017-01-13,66.946,6.1,8451
8059,39436,"An elderly and retired police detective and a young amateur sleuth team up to find a serial killer whom has resumed a killing spree in Turin, Italy after a 17-year hiatus.",Non ho sonno,2001-01-05,7.724,6.1,202
8060,10945,"Terry works for a bank, and uses computers to communicate with clients all over the world. One day, she gets a strange coded message from an unknown source. After decoding the message, Terry becomes embroiled in an espionage ring. People are killed, and Terry is chased. Throughout, she remains in contact with this mysterious person, who needs Terry's help save his life.",Jumpin' Jack Flash,1986-04-23,11.115,6.1,309
8061,6341,"Los Angeles, California. Officer Murphy, a veteran Metropolitan Police helicopter pilot suffering from severe trauma due to his harsh experiences during the Vietnam War, and Lymangood, his resourceful new partner, are tasked with testing an advanced and heavily armed experimental chopper known as Blue Thunder.",Blue Thunder,1983-02-05,17.379,6.1,397
8062,800345,"Carter, who awakens two months into a deadly pandemic originating from the DMZ that has already devastated US and North Korea. He who has no recollections of his past finds a mysterious device in his head, and a lethal bomb in his mouth. A voice in his ears gives him orders to avoid getting killed and he's thrown into a mysterious operation while the CIA and North Korean coup chase him close.",카터,2022-08-05,59.206,6.1,304
8063,244264,"Overeducated and underemployed, 28 year old Megan is in the throes of a quarterlife crisis. Squarely into adulthood with no career prospects, no particular motivation to think about her future and no one to relate to, Megan is comfortable lagging a few steps behind - while her friends check off milestones and celebrate their new grown-up status. When her high-school sweetheart proposes, Megan panics and- given an unexpected opportunity to escape for a week - hides out in the home of her new friend, 16-year old Annika and Annika's world-weary single dad Craig.",Laggies,2014-09-25,9.675,6.1,1057
8064,13673,"When their only daughter Blair leaves the family nest, Luther and Nora Krank decide to book an island cruise to beat the yuletide blues and just skip the holidays. But their decision to boycott tradition has the whole neighborhood in an uproar, and when Blair calls on Christmas Eve to announce a surprise visit with her new fiancée, the Kranks have just twelve hours to perform a miracle and pull themselves and their neighbors together to throw the best celebration ever!",Christmas with the Kranks,2004-11-24,13.226,6.1,973
8065,8592,The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob.,Dick Tracy,1990-04-05,15.391,6.1,830
8066,489243,A pair of high-frequency traders go up against their old boss in an effort to make millions in a fiber-optic cable deal.,The Hummingbird Project,2019-03-15,11.234,6.1,269
8067,395990,A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act.,Death Wish,2018-03-02,25.546,6.1,2329
8068,369894,A man's nervous breakdown causes him to leave his wife and live in his attic for several months.,Wakefield,2017-05-19,8.228,6.1,361
8069,38327,"When a man fires a hotel maid for stealing, the woman's son gets his revenge.",Il mio miglior nemico,2006-03-10,4.763,6.1,280
8070,14709,"In small-town Texas, high school football is a religion, 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every Friday night. When star quarterback Lance Harbor suffers an injury, the Coyotes are forced to regroup under the questionable leadership of John Moxon, a second-string quarterback with a slightly irreverent approach to the game.",Varsity Blues,1999-01-15,14.98,6.1,355
8071,13595,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an FM rock radio station and hold the deejays hostage until they agree to broadcast the band's tape.,Airheads,1994-08-05,12.411,6.1,627
8072,10562,"A lawyer is asked to come to the police station to clear up a few loose ends in his witness report of a foul murder. ""This will only take ten minutes"", they say, but it turns out to be one loose end after another, and the ten minutes he is away from his speech become longer and longer.",Under Suspicion,2000-09-24,11.179,6.1,395
8073,10202,Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events?,Bedtime Stories,2008-12-24,23.741,6.1,2598
8074,8688,"All bets are off when shady homicide cop Rick Santoro witnesses a murder during a boxing match. It's up to him and lifelong friend, Naval intelligence agent Kevin Dunne to uncover the conspiracy behind the killing. At every turn, Santoro makes increasingly shocking discoveries that even he can't turn a blind eye to.",Snake Eyes,1998-08-07,12.768,6.1,1179
8075,2269,"A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.",Дневной дозор,2006-01-01,14.351,6.1,462
8076,1852,"Two police officers struggle to survive when they become trapped beneath the rubble of the World Trade Center on September 11, 2001.",World Trade Center,2006-08-09,14.127,6.1,1492
8077,286565,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.",Paper Towns,2015-06-18,16.504,6.1,4854
8078,192132,"Shy, sensitive April is the class virgin, torn between an illicit flirtation with her soccer coach Mr. B and an unrequited crush on sweet stoner Teddy. Emily, meanwhile, offers sexual favors to every boy to cross her path — including both Teddy and his best friend Fred, a live wire without filters or boundaries. As one high school party bleeds into the next — and April and Teddy struggle to admit their mutual affection — Fred's escalating recklessness starts to spiral into chaos.",Palo Alto,2013-12-29,13.293,6.1,798
8079,10468,"After getting into a car accident while drunk on the day of her sister's wedding, Gwen Cummings is given a choice between prison or a rehab center. She chooses rehab, but is extremely resistant to taking part in any of the treatment programs they have to offer, refusing to admit that she has an alcohol addiction.",28 Days,2000-04-06,10.066,6.1,870
8080,457262,"There comes a point in everyone’s life when you have to make a decision about the direction you’re going to take. For newly-18 American fashion model Cora, that time is now. She’s moved to an Australian coastal town to be with her favourite aunt, after a 'fashion faux pas’ back home.",Rip Tide,2017-10-03,11.004,6.1,434
8081,127372,"As the Japanese surrender at the end of WWII, Gen. Fellers is tasked with deciding if Emperor Hirohito will be hanged as a war criminal. Influencing his ruling is his quest to find Aya, an exchange student he met years earlier in the U.S.",Emperor,2012-09-14,13.625,6.1,219
8082,34806,"When Zoe tires of looking for Mr. Right, she decides to have a baby on her own. But on the day she's artificially inseminated, she meets Stan, who seems to be just who she's been searching for all her life. Now, Zoe has to figure out how to make her two life's dreams fit with each other.",The Back-Up Plan,2010-04-23,13.498,6.1,1295
8083,7484,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",Open Season,2006-09-27,32.368,6.1,2464
8084,197796,"Forced to face the cruel side of life, a devastated, bankrupt merchant chances upon the enchanted castle of a hideous creature, the mere sight of it chills the bone to the marrow. There, a fate worse than death awaits the poor father-of-six, who, after plucking a sweet-scented rose from the repulsive master's verdant garden, must do the impossible: permit his compassionate daughter, Belle, to take his place and pay for the sins of her parent. Now, an impenetrable mystery shrouds the haunted mansion, and, as repugnance gradually turns into affection, only true love could break the spell.",La Belle et la Bête,2014-02-12,30.801,6.1,1904
8085,133790,"Nathan Flomm, in order to avoid the humiliation of having missed out on a hugely successful business, assumes a new identity on Martha's Vineyard. He plots revenge when his former business partner moves to the same town.",Clear History,2013-08-10,8.388,6.1,276
8086,49520,"Dave is a married man with two kids and a loving wife, and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain when lightning strikes, they switch bodies.",The Change-Up,2011-08-05,25.214,6.1,2506
8087,24102,"Littlefoot and his pals set off in search of a ""stone of cold fire"" that fell from the night sky. Since he's the only one who has seen it though, nobody really believes him. Petrie's uncle Pterano offers support only because he thinks the stone has secret powers and wants it for himself but conceals this from the rest. The young dinos must figure out the truth, before Pterano gets the power.",The Land Before Time VII: The Stone of Cold Fire,2000-12-05,15.291,6.1,248
8088,10606,"Based on an ""actual event"" that took place in 1943. About a US Navy Destroyer Escort that disappeared from the Philadelphia Naval Shipyard, and sent two men 40 years into the future to 1984.",The Philadelphia Experiment,1984-08-03,11.935,6.1,329
8089,8978,"On New Year's Eve, inside a police station that's about to be closed for good, officer Jake Roenick must cobble together a force made up cops and criminals to save themselves from a mob looking to kill mobster Marion Bishop.",Assault on Precinct 13,2005-01-19,12.998,6.1,954
8090,660609,Elijah must balance his dream of becoming a master sommelier with his father's expectations that he carry on the family's Memphis BBQ joint.,Uncorked,2020-03-27,6.555,6.1,207
8091,8141,"While drying out on the West Coast, an alcoholic hit man befriends a tart-tongued woman who might just come in handy when it's time for him to return to Buffalo and settle some old scores.",You Kill Me,2007-02-09,6.131,6.1,234
8092,537847,"A 27-year-old suburban slacker entertains daily conversations bordering on paradoxical with his conscience, which manifests itself in the form of a human-sized armadillo. Based on the best-selling graphic novel by Zerocalcare.",La profezia dell'armadillo,2018-09-13,5.819,6.1,241
8093,411840,"Cody, Chicken Joe and Lani are back in their most epic adventure yet! The most radical surfing dream team, The Hang Five puts Cody and his friends to the test and teaches them the meaning of teamwork as they journey to the most legendary surfing spot on the planet.",Surf's Up 2: WaveMania,2017-02-03,16.496,6.1,229
8094,12538,A student gets his senses enhanced by an experimental drug. But abuse is not an option.,Senseless,1998-02-20,16.155,6.1,318
8095,11699,"Terrence McDonagh is a New Orleans Police sergeant, who recieves a medal and a promotion to lieutenant for heroism during Hurricane Katrina. Due to his heroic act, McDonagh injures his back and becomes addicted to prescription pain medication. He then finds himself involved with a drug dealer who is suspected of murdering a family of African immigrants.",Bad Lieutenant: Port of Call - New Orleans,2009-09-11,19.637,6.1,985
8096,10359,"A seasoned police detective and his partner have just uncovered a string of unusual murders that lead them to a serial killer, who believes that he is the descendant of Judas.",Resurrection,1999-06-05,12.955,6.1,217
8097,1688,"In a futuristic world that has embraced ape slavery, a chimpanzee named Caesar resurfaces after almost twenty years of hiding from the authorities, and prepares for a revolt against humanity.",Conquest of the Planet of the Apes,1972-06-29,16.011,6.1,793
8098,767304,"When his wife is kidnapped by terrorists for ransom, veteran war hero Brad Paxton races against the clock to rescue her in a daring and deadly operation that pits him against powerful and dark forces.",Redemption Day,2021-01-08,34.764,6.1,227
8099,683127,A headstrong orphan discovers a world of spells and potions while living with a selfish witch.,アーヤと魔女,2021-01-27,20.21,6.1,208
8100,38289,"Diego Abatantuono in the shoes of three huge fans: the Juventus truck driver Tirzan, the head of the ultra Milanese Donato and the Franco inter.",Eccezzziunale... veramente,1982-03-04,5.72,6.1,223
8101,13973,A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death.,Choke,2008-09-26,10.655,6.1,345
8102,8078,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",Alien Resurrection,1997-11-12,33.121,6.1,4283
8103,6038,"The dynamic duo of Chon Wang and Roy O'Bannon return for another crazy adventure. This time, they're in London to avenge the murder of Chon's father, but end up on an even bigger case. Chon's sister is there to do the same, but instead unearths a plot to kill the royal family. No one believes her, though, and it's up to Chon and Roy (who has romance on his mind) to prove her right.",Shanghai Knights,2003-02-06,19.348,6.1,2030
8104,438347,"When she discovers a wedding planer's business card, Alexia instantly says, ""YES"" to Mathias unaware that it belongs to his mistress. The groom is now trapped between his bride, and his lover who in charge of his unwanted marriage.",Jour J,2017-04-26,10.553,6.1,437
8105,427900,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,Home Again,2017-09-07,18.017,6.1,1112
8106,296360,"From Jane Austen’s novella, the beautiful and cunning Lady Susan Vernon visits the estate of her in-laws to wait out colorful rumors of her dalliances and to find husbands for herself and her daughter. Two young men, handsome Reginald DeCourcy and wealthy Sir James Martin, severely complicate her plans.",Love & Friendship,2016-05-26,6.284,6.1,501
8107,126277,A young medical student struggling to pay tuition is drawn into the shady world of underground body-modification.,American Mary,2012-05-31,11.057,6.1,439
8108,115782,The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.,Jobs,2013-08-16,13.512,6.1,2273
8109,471014,A getaway driver for a bank robbery realizes he has been double crossed and races to find out who betrayed him.,Wheelman,2017-10-20,9.044,6.1,564
8110,425751,"Lee, a former Western film icon, is living a comfortable existence lending his golden voice to advertisements and smoking weed. After receiving a lifetime achievement award and unexpected news, Lee reexamines his past, while a chance meeting with a sardonic comic has him looking to the future.",The Hero,2017-06-09,11.087,6.1,202
8111,417644,The adventures of two California Highway Patrol motorcycle officers as they make their rounds on the freeways of Los Angeles.,CHiPS,2017-03-23,25.23,6.1,1156
8112,268896,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",Pacific Rim: Uprising,2018-03-21,57.262,6.1,4423
8113,18360,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",Night at the Museum: Battle of the Smithsonian,2009-05-20,31.984,6.1,6321
8114,5516,"An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman.",The Ladykillers,2004-03-25,13.155,6.1,1432
8115,331,"In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them.",Jurassic Park III,2001-07-18,1.533,6.1,6475
8116,664574,"Nell, Simon, and their boy Art are ready to welcome friends and family for what promises to be a perfect Christmas gathering. Perfect except for one thing: everyone is going to die.",Silent Night,2021-12-03,14.548,6.1,362
8117,582897,"Selma, a psychoanalyst, deals with a cast of colorful new patients after returning home to Tunisia to open a practice.",Un divan à Tunis,2020-02-12,8.67,6.1,203
8118,451184,"Havana, Cuba, 1990. René González, an airplane pilot, unexpectedly flees the country, leaving behind his wife Olga and his daughter Irma, and begins a new life in Miami, where he becomes a member of an anti-Castro organization.",Wasp Network,2020-01-29,15.483,6.1,328
8119,263341,"A story of lost love, young love, a legendary sword and one last opportunity at redemption.","Crouching Tiger, Hidden Dragon: Sword of Destiny",2016-02-18,25.044,6.1,580
8120,121936,"Sacha is a real seducer, a man with no ties or emotional or professional. Charlotte is a modern and independent woman, but barely has time to care for their three children. While Sacha and Charlotte are, at first glance, two incompatible beings, when they meet soon discover that they are quite complementary and need each other.",Un Bonheur n'arrive jamais seul,2012-06-27,7.684,6.1,399
8121,9506,"After a small misunderstanding aboard an airplane escalates out of control, timid businessman Dave Buznik is ordered by the court to undergo anger management therapy at the hands of specialist Dr. Buddy Rydell. But when Buddy steps up his aggressive treatment by moving in, Dave goes from mild to wild as the unorthodox treatment wreaks havoc with his life.",Anger Management,2003-04-11,31.542,6.1,2795
8122,583029,"Died in a car crash, Paolo is allowed to come back to life for 92 minutes more, thanks to a miscalculation made by Heavenly accountants. He decides to use this newfound time on Earth to fix his mistakes as a father and husband.",Momenti di trascurabile felicità,2019-03-14,6.586,6.1,250
8123,173897,"Picking up immediately after the events in Resident Evil: Retribution, Alice is the only survivor of what was meant to be humanity's final stand against the undead. Now, she must return to where the nightmare began - The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse.",Resident Evil: The Final Chapter,2016-12-23,2.038,6.1,2808
8124,20187,"A classical art professor and collector, who doubles as a professional assassin, is coerced out of retirement to avenge the murder of an old friend.",The Eiger Sanction,1975-05-21,12.875,6.1,325
8125,18615,"In 1958 New York Diane Arbus is a housewife and mother who works as an assistant to her husband, a photographer employed by her wealthy parents. Respectable though her life is, she cannot help but feel uncomfortable in her privileged world. One night, a new neighbor catches Diane's eye, and the enigmatic man inspires her to set forth on the path to discovering her own artistry.",Fur: An Imaginary Portrait of Diane Arbus,2006-08-30,8.305,6.1,251
8126,11123,"Various interconnected people struggle to survive when an earthquake of unimaginable magnitude hits Los Angeles, California.",Earthquake,1974-11-15,22.057,6.1,282
8127,10407,"After building his dream house, architect Newton Davis proposes marriage to his girlfriend, only to be summarily rejected. He seeks solace in a one-night stand with a waitress, never imagining that a woman he slept with once would end up posing as his wife. Gwen's ruse is so effective that by the time Newton learns of his ""marriage,"" the entire town feels like they know him.",Housesitter,1992-06-12,11.142,6.1,378
8128,6963,"A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.",The Weather Man,2005-10-20,9.694,6.1,856
8129,127867,"When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go.",The Brass Teapot,2012-09-08,12.004,6.1,434
8130,97370,A seductive alien prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell.,Under the Skin,2014-03-14,20.362,6.1,3062
8131,65759,"Mumble the penguin has a problem: his son Erik, who is reluctant to dance, encounters The Mighty Sven, a penguin who can fly! Things get worse for Mumble when the world is shaken by powerful forces, causing him to brings together the penguin nations and their allies to set things right.",Happy Feet Two,2011-11-18,35.082,6.1,1431
8132,29095,"Wealthy slacker college student Mark, his new girlfriend Sarah, and their friends are invited to a special showing at a mysterious wax museum which displays 18 of the most evil men of all time. After his ex-girlfriend and another friend disappear, Mark becomes suspicious.",Waxwork,1988-06-17,10.198,6.1,239
8133,402331,"Forced into a deadly cat-and-mouse game, a disgraced mixed martial arts fighter is hunted through the jungles of Southeast Asia.",Hard Target 2,2016-07-14,32.347,6.1,216
8134,335796,"In 1965 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.",Ouija: Origin of Evil,2016-10-20,33.498,6.1,2244
8135,80271,"In a world connected by YouTube, iTunes, and Facebook, Lola and her friends navigate the peer pressures of high school romance and friendship while dodging their sometimes overbearing and confused parents. When Lola's mom, Anne, ""accidentally"" reads her teenage daughter's racy journal, she realizes just how wide their communication gap has grown.",LOL,2012-02-10,19.86,6.1,2532
8136,12180,"As the Clone Wars sweep through the galaxy, the heroic Jedi Knights struggle to maintain order and restore peace. More and more systems are falling prey to the forces of the dark side as the Galactic Republic slips further and further under the sway of the Separatists and their never-ending droid army. Anakin Skywalker and his Padawan learner Ahsoka Tano find themselves on a mission with far-reaching consequences, one that brings them face-to-face with crime lord Jabba the Hutt. But Count Dooku and his sinister agents, including the nefarious Asajj Ventress, will stop at nothing to ensure that Anakin and Ahsoka fail at their quest. Meanwhile, on the front lines of the Clone Wars, Obi-Wan Kenobi and Master Yoda lead the massive clone army in a valiant effort to resist the forces of the dark side...",Star Wars: The Clone Wars,2008-08-05,20.384,6.1,1786
8137,4599,"Helen Harris has a glamorous, big-city life working for one of New York's hottest modeling agencies. But suddenly her free-spirited life gets turned upside down when she must chose between the life she's always loved, and the new loves of her life!",Raising Helen,2004-05-27,14.174,6.1,618
8138,593402,"Checco is a young Apulian entrepreneur dreamer who has opened a sushi restaurant in his Apulia. However, after one month, the restaurant went bankrupt and he chose to emigrate to Africa to escape from debt. Here he adapts to being a waiter in a resort in Kenya, but at the outbreak of a civil war he decides to embark on a stowaway trip on a boat for migrants to Europe and chooses to do it with his African friends. However, he would not like to return to Italy, but rather to go to Liechtenstein where banking secrecy is in force and there is a lower tax burden than in Italy.",Tolo Tolo,2020-01-01,6.665,6.1,1156
8139,442062,"Be careful what you wish for. With their after school junk business, best friends Sonny and Sam hope to find treasure in other people’s trash. But when cleaning out the old Stine house, they open a locked book that frees a supernatural nightmare – Slappy! Now, with the help of Sonny’s sister Sarah, they’re in a race against time to get the sinister dummy and all the creatures he’s brought to life back into the pages before he unleashes total pandemonium!",Goosebumps 2: Haunted Halloween,2018-10-11,36.392,6.1,1333
8140,301875,A futuristic love story set in a world where emotions have been eradicated.,Equals,2015-07-15,13.428,6.1,1273
8141,65086,"The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity.",The Woman in Black,2012-02-03,15.416,6.1,3229
8142,569814,"Sandra, a young woman forced to leave the south of France to flee a violent husband. Without attachment, she returned to Boulogne-sur-Mer, the city of her childhood which she left almost 15 years ago. She finds her mother there and a world she left behind. Without money, she is hired in a fish cannery where she befriends two workers. But one day, one of her colleagues tackles her insistently, she defends herself and kills him accidentally.",Rebelles,2019-01-17,9.225,6.1,302
8143,419479,"When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a Satanic cult that will stop at nothing to keep him quiet.",The Babysitter,2017-10-13,29.582,6.1,3247
8144,243935,The true-life story of a crazy-in-love Queens couple who robbed a series of mafia social clubs and got away with it… for a while… until they stumble upon a score bigger than they ever planned and become targets of both the mob and the FBI.,Rob the Mob,2014-03-21,12.375,6.1,200
8145,184345,"After exorcising the demons of his ex-, Malcolm starts afresh with his new girlfriend and her two children. After moving into their dream home, Malcolm is once again plagued by bizarre paranormal events.",A Haunted House 2,2014-04-17,62.848,6.1,1250
8146,21349,"Single mother Adele August is bad with money, and even worse when it comes to making decisions. Her straight-laced daughter, Ann, is a successful high school student with Ivy League aspirations. When Adele decides to pack up and move the two of them from the Midwest to Beverly Hills, Calif., to pursue her dreams of Hollywood success, Ann grows frustrated with her mother's irresponsible and impulsive ways.",Anywhere but Here,1999-11-12,10.938,6.1,241
8147,9066,"The original '70s TV family is now placed in the 1990s, where they're even more square and out of place than ever.",The Brady Bunch Movie,1995-02-16,11.824,6.1,254
8148,955,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",Mission: Impossible II,2000-05-24,93.827,6.1,5939
8149,574861,"Beatrice celebrates with her family the release of her book: she tells about the accident of her husband Frederic. He became blind and without filter - always so funny and seductive, he is totally unpredictable. But this book, hymn-to-life, will turn into a joyful fist because if Beatrice changed the names, each of his friends seeks to find his character. The book awakens secret jealousies, while the group of friends and family pitch.",Chamboultout,2019-04-03,7.316,6.1,270
8150,454294,"Old-school magic meets the modern world when young Alex stumbles upon the mythical sword Excalibur. He soon unites his friends and enemies, and they become knights who join forces with the legendary wizard Merlin. Together, they must save mankind from the wicked enchantress Morgana and her army of supernatural warriors.",The Kid Who Would Be King,2019-01-16,20.328,6.1,653
8151,301502,"From her volatile childhood as Norma Jeane, through her rise to stardom and romantic entanglements, this reimagined fictional portrait of Hollywood legend Marilyn Monroe blurs the lines of fact and fiction to explore the widening split between her public and private selves.",Blonde,2022-09-16,34.604,6.1,1093
8152,291356,"The story of a drifter named Paul who arrives in a small town seeking revenge on the thugs who murdered his friend. Sisters Mary Anne and Ellen, who run the town's hotel, help Paul in his quest for vengeance.",In a Valley of Violence,2016-10-21,11.195,6.1,513
8153,84204,"Something sinister has come to the shores of Erin Island, unbeknownst to the quaint population of this sleepy fishing village resting somewhere off Ireland’s coast. First, some fishermen go missing. Then there is the rash of whale carcasses suddenly washing up on the beach. When the murders start, it’s up to two mismatched cops – an irresponsible alcoholic and his new partner, a by-the-book woman from the mainland – to protect the townsfolk from the giant, bloodsucking, tentacled aliens that prey upon them. Their only weapon, they discover, is booze. If they want to survive the creatures’ onslaught, everyone will have to get very, very drunk!",Grabbers,2012-08-10,12.678,6.1,397
8154,10065,"This hair-raising remake of the 1979 horror hit depicts the ordeal of the Lutz clan, whose new home has a gory past and a legacy of demons. Before long, the family patriarch is plagued by nightmares and his daughter is seeing phantoms.",The Amityville Horror,2005-04-14,25.287,6.1,1982
8155,979924,A provocative and edgy radio host must play a dangerous game of cat and mouse with a mysterious caller who's kidnapped his family and is threatening to blow up the whole station.,On the Line,2022-10-31,72.684,6.1,333
8156,446807,"After being enlisted to recover a dangerous computer program, hacker Lisbeth Salander and journalist Mikael Blomkvist find themselves caught in a web of spies, cybercriminals and corrupt government officials.",The Girl in the Spider's Web,2018-10-25,17.152,6.1,1188
8157,63493,A thriller in which a battle of philosophies between a fundamentalist Christian and an atheist escalates into a lethal battle of wills.,The Ledge,2011-05-06,11.692,6.1,302
8158,23830,"The story follows a married couple, apart for a night while the husband takes a business trip with a colleague to whom he's attracted. While he's resisting temptation, his wife encounters her past love.",Last Night,2010-11-05,15.591,6.1,692
8159,23049,"A Greek tour guide named Georgia attempts to recapture her kefi (Greek for mojo) by guiding a ragtag group of tourists around Greece and showing them the beauty of her native land. Along the way, she manages to open their eyes to the wonders of an exotic foreign land while beginning to see the world through a new set of eyes in the process.",My Life in Ruins,2009-06-05,17.215,6.1,363
8160,11415,"Roger Cobb is an author who has just separated from his wife. He moves into a new house and tries to work on a novel based on his experiences in the Vietnam War. Strange things start happening around him; little things at first, but as they become more frequent, Cobb becomes aware that the house resents his presence.",House,1986-02-27,13.505,6.1,471
8161,9541,"Ollie Trinke is a young, suave music publicist who seems to have it all, with a new wife and a baby on the way. But life deals him a bum hand when he's suddenly faced with single fatherhood, a defunct career and having to move in with his father. To bounce back, it takes a new love and the courage instilled in him by his daughter.",Jersey Girl,2004-03-25,15.091,6.1,922
8162,549514,"After a one-night stand, a successful married man finds himself entangled and tricked in a female detective's latest investigation murder scheme.",Fatale,2020-12-18,18.882,6.1,273
8163,339792,"A camera crew catches up with David Brent, the former star of the fictional British series, ""The Office"" as he now fancies himself a rockstar on the road.",David Brent: Life on the Road,2016-08-19,9.574,6.1,323
8164,15577,"Immigrants from around the world enter Los Angeles every day, with hopeful visions of a better life, but little notion of what that life may cost. Their desperate scenarios test the humanity of immigration enforcement officers. In Crossing Over, writer-director Wayne Kramer explores the allure of the American dream, and the reality that immigrants find – and create -- in 21st century L.A.",Crossing Over,2009-02-10,15.326,6.1,314
